Date,Open,High,Low,Close,Volume,Adj Close
2016-10-13,60.23,60.560001,59.50,60.41,4201100,60.41
2016-10-12,60.82,61.049999,60.580002,60.689999,3293800,60.689999
2016-10-11,61.529999,61.700001,60.549999,60.860001,3926500,60.860001
2016-10-10,62.150002,62.490002,61.869999,61.900002,2522900,61.900002
2016-10-07,62.110001,62.27,61.48,61.759998,4217400,61.759998
2016-10-06,63.560001,63.68,61.759998,61.939999,7975900,61.939999
2016-10-05,63.77,64.529999,63.689999,64.360001,3345000,64.360001
2016-10-04,63.84,64.379997,63.709999,63.91,3709400,63.590001
2016-10-03,63.830002,64.050003,63.540001,63.810001,2770000,63.490503
2016-09-30,63.779999,64.370003,63.630001,64.040001,4307000,63.719351
2016-09-29,64.209999,64.809998,62.959999,63.369999,4132500,63.052704
2016-09-28,64.269997,64.50,63.73,64.220001,3580100,63.89845
2016-09-27,63.93,64.419998,63.580002,64.279999,3916300,63.958147
2016-09-26,63.439999,64.129997,62.849998,63.419998,6946600,63.102452
2016-09-23,64.510002,64.830002,63.790001,63.849998,5083900,63.5303
2016-09-22,64.349998,65.080002,64.330002,64.629997,3213700,64.306393
2016-09-21,63.990002,64.50,63.720001,64.279999,3849300,63.958147
2016-09-20,64.519997,64.639999,63.700001,63.720001,2927600,63.400953
2016-09-19,63.959999,64.580002,63.669998,64.059998,3388600,63.739247
2016-09-16,63.369999,63.950001,63.16,63.66,10475800,63.341252
2016-09-15,63.400002,64.169998,63.259998,63.830002,4634300,63.510403
2016-09-14,64.360001,64.360001,63.34,63.48,5403300,63.162153
2016-09-13,65.220001,65.32,64.040001,64.360001,5620300,64.037748
2016-09-12,64.720001,66.089996,64.139999,65.900002,4923200,65.570038
2016-09-09,65.739998,66.019997,65.120003,65.120003,5144900,64.793945
2016-09-08,66.150002,66.709999,66.050003,66.239998,4078900,65.908332
2016-09-07,65.489998,66.199997,65.309998,66.190002,3200700,65.858587
2016-09-06,65.160004,65.769997,65.050003,65.760002,3956400,65.43074
2016-09-02,65.059998,65.669998,64.860001,65.190002,3131700,64.863594
2016-09-01,65.550003,65.639999,64.419998,64.860001,3657700,64.535245
2016-08-31,65.470001,65.720001,64.860001,65.580002,4783600,65.251641
2016-08-30,65.769997,65.970001,65.099998,65.449997,3775800,65.122287
2016-08-29,65.00,65.769997,64.800003,65.519997,4173800,65.191936
2016-08-26,65.269997,65.489998,64.519997,64.790001,3623600,64.465596
2016-08-25,65.00,65.150002,64.760002,65.00,4243800,64.674543
2016-08-24,65.849998,66.120003,65.050003,65.160004,4128200,64.833746
2016-08-23,65.730003,66.279999,65.68,65.68,3551700,65.351139
2016-08-22,65.529999,65.540001,64.959999,65.360001,3230700,65.032741
2016-08-19,65.470001,65.68,65.07,65.529999,2783200,65.201888
2016-08-18,65.519997,65.779999,65.269997,65.629997,2807500,65.301386
2016-08-17,65.400002,65.849998,65.089996,65.68,3054500,65.351139
2016-08-16,65.610001,65.669998,65.279999,65.300003,2805600,64.973044
2016-08-15,65.269997,65.82,65.269997,65.629997,3136700,65.301386
2016-08-12,65.160004,65.510002,65.010002,65.379997,2103800,65.052638
2016-08-11,65.00,65.660004,64.889999,65.480003,2450100,65.152143
2016-08-10,65.43,65.50,64.580002,64.739998,2883000,64.415843
2016-08-09,65.830002,66.010002,65.169998,65.389999,3701600,65.06259
2016-08-08,65.830002,66.25,65.610001,65.830002,3253700,65.500389
2016-08-05,64.540001,65.709999,64.349998,65.519997,4863800,65.191936
2016-08-04,63.880001,64.019997,63.509998,63.939999,3680000,63.619849
2016-08-03,63.50,64.019997,63.470001,63.830002,3034500,63.510403
2016-08-02,63.959999,64.220001,63.200001,63.470001,2531000,63.152205
2016-08-01,64.489998,64.739998,63.959999,64.129997,2913900,63.808897
2016-07-29,64.699997,64.739998,64.169998,64.459999,3732700,64.137246
2016-07-28,64.360001,64.970001,64.059998,64.790001,3044000,64.465596
2016-07-27,64.269997,64.940002,64.209999,64.589996,3168500,64.266592
2016-07-26,64.43,64.550003,63.98,64.370003,2745900,64.0477
2016-07-25,64.199997,64.419998,64.040001,64.330002,3060300,64.0079
2016-07-22,63.400002,64.339996,63.369999,64.279999,4063400,63.958147
2016-07-21,63.799999,64.379997,62.880001,63.43,9498600,63.112404
2016-07-20,64.290001,64.800003,63.50,64.480003,8315800,64.15715
2016-07-19,63.689999,64.169998,63.50,64.160004,3840500,63.838753
2016-07-18,63.959999,64.120003,63.540001,63.990002,3260000,63.669602
2016-07-15,63.950001,64.110001,63.310001,63.779999,3675600,63.460651
2016-07-14,63.66,64.00,63.41,63.610001,4417200,63.291504
2016-07-13,62.98,63.349998,62.639999,63.099998,3887600,62.784055
2016-07-12,62.630001,63.330002,62.630001,63.00,4531900,62.684557
2016-07-11,61.950001,62.459999,61.860001,62.16,3414400,61.848763
