Date,Open,High,Low,Close,Volume,Adj Close
2016-10-13,42.650002,42.689999,41.869999,42.150002,7431600,42.150002
2016-10-12,43.169998,43.540001,42.57,43.470001,5759100,43.220002
2016-10-11,44.32,44.59,43.18,43.330002,6899400,43.080808
2016-10-10,44.630001,45.040001,44.360001,44.389999,9102100,44.134709
2016-10-07,44.50,44.689999,44.02,44.220001,8281700,43.965689
2016-10-06,44.07,44.560001,43.529999,44.52,8231600,44.263963
2016-10-05,43.50,44.119999,43.310001,43.91,6424100,43.65747
2016-10-04,43.43,43.540001,42.59,42.869999,6263800,42.62345
2016-10-03,43.68,43.810001,42.799999,43.43,5244200,43.180231
2016-09-30,43.82,44.119999,43.23,43.470001,8814000,43.220002
2016-09-29,41.970001,44.16,41.970001,43.66,16585900,43.408908
2016-09-28,39.599998,42.27,39.119999,42.18,13568400,41.93742
2016-09-27,39.540001,39.599998,39.00,39.43,7796400,39.203235
2016-09-26,40.080002,40.77,39.990002,40.02,4985900,39.789842
2016-09-23,40.360001,41.209999,39.599998,39.939999,8530000,39.710301
2016-09-22,40.75,41.330002,40.75,41.02,7920200,40.784091
2016-09-21,39.48,40.130001,39.34,40.060001,6385800,39.829613
2016-09-20,39.330002,39.830002,39.00,39.009998,5877200,38.785649
2016-09-19,40.119999,40.240002,39.279999,39.279999,5424200,39.054097
2016-09-16,39.619999,39.98,39.50,39.869999,9604200,39.640704
2016-09-15,40.009998,40.490002,39.77,40.029999,7802700,39.799783
2016-09-14,40.860001,41.450001,39.880001,39.990002,10031800,39.760016
2016-09-13,41.919998,42.02,40.669998,41.009998,11732300,40.774147
2016-09-12,41.970001,43.130001,41.560001,42.669998,10222600,42.4246
2016-09-09,42.830002,43.43,42.220001,42.25,12586100,42.007017
2016-09-08,41.919998,43.34,41.669998,43.279999,10714900,43.031092
2016-09-07,41.220001,41.50,41.02,41.48,6368800,41.241445
2016-09-06,41.040001,41.23,40.610001,41.00,6654500,40.764206
2016-09-02,41.150002,41.310001,40.82,40.919998,5606700,40.684664
2016-09-01,40.900002,41.099998,40.130001,40.599998,7536600,40.366505
2016-08-31,42.060001,42.130001,40.77,41.049999,8770600,40.813918
2016-08-30,42.59,42.869999,42.099998,42.23,5425200,41.987132
2016-08-29,42.18,42.470001,42.02,42.349998,4461000,42.106441
2016-08-26,42.900002,43.290001,42.139999,42.299999,5654600,42.056729
2016-08-25,42.900002,43.029999,42.419998,42.779999,4504900,42.533968
2016-08-24,42.959999,43.369999,42.849998,42.959999,5511400,42.712933
2016-08-23,42.599998,43.330002,42.459999,43.220001,6179700,42.97144
2016-08-22,42.740002,42.93,42.310001,42.630001,6179600,42.384833
2016-08-19,43.279999,43.48,43.02,43.32,6190100,43.070863
2016-08-18,43.34,43.689999,43.139999,43.59,6991500,43.339311
